event_id,client_context_id,arm_id,channel,logging_policy,intermediate_reward
20527,20527,cdb_12m,email,random_uniform_v0,0
20528,20528,poupanca_programada,sms,random_uniform_v0,0
20529,20529,taxa_promocional,sms,random_uniform_v0,1
20530,20530,taxa_promocional,sms,random_uniform_v0,1
20531,20531,reserva_emergencia,push,random_uniform_v0,1
20532,20532,taxa_promocional,sms,random_uniform_v0,1
20533,20533,cdb_12m,email,random_uniform_v0,1
20534,20534,taxa_promocional,sms,random_uniform_v0,0
20535,20535,poupanca_programada,sms,random_uniform_v0,1
20536,20536,reserva_emergencia,push,random_uniform_v0,0
20537,20537,poupanca_programada,sms,random_uniform_v0,0
20538,20538,taxa_promocional,sms,random_uniform_v0,1
20539,20539,reserva_emergencia,push,random_uniform_v0,1
20540,20540,poupanca_programada,sms,random_uniform_v0,1
20541,20541,reserva_emergencia,push,random_uniform_v0,1
20542,20542,taxa_promocional,sms,random_uniform_v0,1
20543,20543,taxa_promocional,sms,random_uniform_v0,1
20544,20544,cdb_12m,email,random_uniform_v0,1
20545,20545,cdb_24m,call,random_uniform_v0,1
20546,20546,cdb_12m,email,random_uniform_v0,1
20547,20547,poupanca_programada,sms,random_uniform_v0,0
20548,20548,fundo_liquidez_diaria,email,random_uniform_v0,0
20549,20549,fundo_liquidez_diaria,email,random_uniform_v0,0
20550,20550,reserva_emergencia,push,random_uniform_v0,0
20551,20551,cdb_24m,call,random_uniform_v0,1
20552,20552,taxa_promocional,sms,random_uniform_v0,1
20553,20553,poupanca_programada,sms,random_uniform_v0,1
20554,20554,poupanca_programada,sms,random_uniform_v0,1
20555,20555,cdb_24m,call,random_uniform_v0,1
20556,20556,taxa_promocional,sms,random_uniform_v0,1
20557,20557,cdb_24m,call,random_uniform_v0,1
20558,20558,poupanca_programada,sms,random_uniform_v0,1
20559,20559,reserva_emergencia,push,random_uniform_v0,0
20560,20560,reserva_emergencia,push,random_uniform_v0,0
20561,20561,taxa_promocional,sms,random_uniform_v0,1
20562,20562,poupanca_programada,sms,random_uniform_v0,0
20563,20563,fundo_liquidez_diaria,email,random_uniform_v0,1
20564,20564,poupanca_programada,sms,random_uniform_v0,1
20565,20565,reserva_emergencia,push,random_uniform_v0,1
20566,20566,poupanca_programada,sms,random_uniform_v0,1
20567,20567,poupanca_programada,sms,random_uniform_v0,1
20568,20568,taxa_promocional,sms,random_uniform_v0,0
20569,20569,taxa_promocional,sms,random_uniform_v0,0
20570,20570,poupanca_programada,sms,random_uniform_v0,1
20571,20571,cdb_12m,email,random_uniform_v0,1
20572,20572,poupanca_programada,sms,random_uniform_v0,1
20573,20573,cdb_12m,email,random_uniform_v0,0
20574,20574,fundo_liquidez_diaria,email,random_uniform_v0,0
20575,20575,cdb_12m,email,random_uniform_v0,1
20576,20576,reserva_emergencia,push,random_uniform_v0,1
20577,20577,cdb_12m,email,random_uniform_v0,0
20578,20578,cdb_24m,call,random_uniform_v0,1
20579,20579,fundo_liquidez_diaria,email,random_uniform_v0,0
20580,20580,taxa_promocional,sms,random_uniform_v0,1
20581,20581,fundo_liquidez_diaria,email,random_uniform_v0,0
20582,20582,reserva_emergencia,push,random_uniform_v0,0
20583,20583,reserva_emergencia,push,random_uniform_v0,0
20584,20584,cdb_24m,call,random_uniform_v0,1
20585,20585,fundo_liquidez_diaria,email,random_uniform_v0,1
20586,20586,cdb_24m,call,random_uniform_v0,1
20587,20587,cdb_12m,email,random_uniform_v0,1
20588,20588,reserva_emergencia,push,random_uniform_v0,1
20589,20589,cdb_12m,email,random_uniform_v0,0
20590,20590,taxa_promocional,sms,random_uniform_v0,0
20591,20591,cdb_24m,call,random_uniform_v0,0
20592,20592,poupanca_programada,sms,random_uniform_v0,0
20593,20593,reserva_emergencia,push,random_uniform_v0,1
20594,20594,fundo_liquidez_diaria,email,random_uniform_v0,0
20595,20595,fundo_liquidez_diaria,email,random_uniform_v0,0
20596,20596,fundo_liquidez_diaria,email,random_uniform_v0,0
20597,20597,reserva_emergencia,push,random_uniform_v0,1
20598,20598,reserva_emergencia,push,random_uniform_v0,0
20599,20599,cdb_24m,call,random_uniform_v0,1
20600,20600,taxa_promocional,sms,random_uniform_v0,1
20601,20601,reserva_emergencia,push,random_uniform_v0,1
20602,20602,fundo_liquidez_diaria,email,random_uniform_v0,0
20603,20603,taxa_promocional,sms,random_uniform_v0,0
20604,20604,cdb_12m,email,random_uniform_v0,1
20605,20605,fundo_liquidez_diaria,email,random_uniform_v0,0
20606,20606,reserva_emergencia,push,random_uniform_v0,1
20607,20607,cdb_24m,call,random_uniform_v0,0
20608,20608,reserva_emergencia,push,random_uniform_v0,0
20609,20609,cdb_12m,email,random_uniform_v0,0
20610,20610,reserva_emergencia,push,random_uniform_v0,0
20611,20611,cdb_24m,call,random_uniform_v0,1
20612,20612,taxa_promocional,sms,random_uniform_v0,1
20613,20613,poupanca_programada,sms,random_uniform_v0,1
20614,20614,cdb_12m,email,random_uniform_v0,0
20615,20615,poupanca_programada,sms,random_uniform_v0,1
20616,20616,reserva_emergencia,push,random_uniform_v0,1
20617,20617,cdb_24m,call,random_uniform_v0,0
20618,20618,taxa_promocional,sms,random_uniform_v0,0
20619,20619,taxa_promocional,sms,random_uniform_v0,1
20620,20620,reserva_emergencia,push,random_uniform_v0,0
20621,20621,taxa_promocional,sms,random_uniform_v0,0
20622,20622,taxa_promocional,sms,random_uniform_v0,1
20623,20623,cdb_12m,email,random_uniform_v0,0
20624,20624,taxa_promocional,sms,random_uniform_v0,0
20625,20625,fundo_liquidez_diaria,email,random_uniform_v0,0
20626,20626,cdb_12m,email,random_uniform_v0,0
20627,20627,reserva_emergencia,push,random_uniform_v0,0
20628,20628,poupanca_programada,sms,random_uniform_v0,1
20629,20629,fundo_liquidez_diaria,email,random_uniform_v0,0
20630,20630,cdb_24m,call,random_uniform_v0,1
20631,20631,cdb_24m,call,random_uniform_v0,1
20632,20632,cdb_24m,call,random_uniform_v0,1
20633,20633,reserva_emergencia,push,random_uniform_v0,0
20634,20634,cdb_12m,email,random_uniform_v0,1
20635,20635,cdb_24m,call,random_uniform_v0,1
20636,20636,reserva_emergencia,push,random_uniform_v0,1
20637,20637,poupanca_programada,sms,random_uniform_v0,1
20638,20638,cdb_12m,email,random_uniform_v0,1
20639,20639,fundo_liquidez_diaria,email,random_uniform_v0,0
20640,20640,cdb_12m,email,random_uniform_v0,0
20641,20641,cdb_12m,email,random_uniform_v0,0
20642,20642,cdb_12m,email,random_uniform_v0,0
20643,20643,taxa_promocional,sms,random_uniform_v0,1
20644,20644,poupanca_programada,sms,random_uniform_v0,0
20645,20645,taxa_promocional,sms,random_uniform_v0,1
20646,20646,reserva_emergencia,push,random_uniform_v0,0
20647,20647,taxa_promocional,sms,random_uniform_v0,1
20648,20648,reserva_emergencia,push,random_uniform_v0,1
20649,20649,cdb_24m,call,random_uniform_v0,1
20650,20650,taxa_promocional,sms,random_uniform_v0,1
20651,20651,reserva_emergencia,push,random_uniform_v0,0
20652,20652,taxa_promocional,sms,random_uniform_v0,0
20653,20653,cdb_24m,call,random_uniform_v0,0
20654,20654,reserva_emergencia,push,random_uniform_v0,0
20655,20655,cdb_12m,email,random_uniform_v0,0
20656,20656,cdb_24m,call,random_uniform_v0,0
20657,20657,poupanca_programada,sms,random_uniform_v0,1
20658,20658,fundo_liquidez_diaria,email,random_uniform_v0,0
20659,20659,poupanca_programada,sms,random_uniform_v0,0
20660,20660,cdb_24m,call,random_uniform_v0,1
20661,20661,fundo_liquidez_diaria,email,random_uniform_v0,0
20662,20662,poupanca_programada,sms,random_uniform_v0,1
20663,20663,reserva_emergencia,push,random_uniform_v0,1
20664,20664,poupanca_programada,sms,random_uniform_v0,0
20665,20665,taxa_promocional,sms,random_uniform_v0,0
20666,20666,cdb_24m,call,random_uniform_v0,1
20667,20667,cdb_24m,call,random_uniform_v0,1
20668,20668,cdb_24m,call,random_uniform_v0,1
20669,20669,cdb_24m,call,random_uniform_v0,1
20670,20670,reserva_emergencia,push,random_uniform_v0,1
20671,20671,cdb_24m,call,random_uniform_v0,1
20672,20672,reserva_emergencia,push,random_uniform_v0,0
20673,20673,fundo_liquidez_diaria,email,random_uniform_v0,0
20674,20674,cdb_12m,email,random_uniform_v0,0
20675,20675,poupanca_programada,sms,random_uniform_v0,1
20676,20676,reserva_emergencia,push,random_uniform_v0,0
20677,20677,fundo_liquidez_diaria,email,random_uniform_v0,0
20678,20678,fundo_liquidez_diaria,email,random_uniform_v0,0
20679,20679,cdb_12m,email,random_uniform_v0,0
20680,20680,fundo_liquidez_diaria,email,random_uniform_v0,0
20681,20681,poupanca_programada,sms,random_uniform_v0,1
20682,20682,poupanca_programada,sms,random_uniform_v0,0
20683,20683,cdb_24m,call,random_uniform_v0,0
20684,20684,cdb_24m,call,random_uniform_v0,1
20685,20685,cdb_12m,email,random_uniform_v0,1
20686,20686,fundo_liquidez_diaria,email,random_uniform_v0,0
20687,20687,taxa_promocional,sms,random_uniform_v0,0
20688,20688,poupanca_programada,sms,random_uniform_v0,1
20689,20689,cdb_24m,call,random_uniform_v0,1
20690,20690,cdb_12m,email,random_uniform_v0,1
20691,20691,reserva_emergencia,push,random_uniform_v0,0
20692,20692,reserva_emergencia,push,random_uniform_v0,0
20693,20693,poupanca_programada,sms,random_uniform_v0,1
20694,20694,cdb_24m,call,random_uniform_v0,1
20695,20695,poupanca_programada,sms,random_uniform_v0,1
20696,20696,reserva_emergencia,push,random_uniform_v0,0
20697,20697,poupanca_programada,sms,random_uniform_v0,0
20698,20698,cdb_12m,email,random_uniform_v0,0
20699,20699,poupanca_programada,sms,random_uniform_v0,0
20700,20700,taxa_promocional,sms,random_uniform_v0,1
20701,20701,cdb_24m,call,random_uniform_v0,1
20702,20702,poupanca_programada,sms,random_uniform_v0,0
20703,20703,fundo_liquidez_diaria,email,random_uniform_v0,0
20704,20704,poupanca_programada,sms,random_uniform_v0,0
20705,20705,taxa_promocional,sms,random_uniform_v0,0
20706,20706,taxa_promocional,sms,random_uniform_v0,1
20707,20707,taxa_promocional,sms,random_uniform_v0,1
20708,20708,cdb_24m,call,random_uniform_v0,1
20709,20709,poupanca_programada,sms,random_uniform_v0,1
20710,20710,poupanca_programada,sms,random_uniform_v0,0
20711,20711,reserva_emergencia,push,random_uniform_v0,1
20712,20712,cdb_12m,email,random_uniform_v0,0
20713,20713,taxa_promocional,sms,random_uniform_v0,1
20714,20714,taxa_promocional,sms,random_uniform_v0,0
20715,20715,fundo_liquidez_diaria,email,random_uniform_v0,0
20716,20716,cdb_12m,email,random_uniform_v0,1
20717,20717,cdb_24m,call,random_uniform_v0,1
20718,20718,reserva_emergencia,push,random_uniform_v0,0
20719,20719,taxa_promocional,sms,random_uniform_v0,0
20720,20720,cdb_24m,call,random_uniform_v0,1
20721,20721,taxa_promocional,sms,random_uniform_v0,1
20722,20722,poupanca_programada,sms,random_uniform_v0,1
20723,20723,reserva_emergencia,push,random_uniform_v0,0
20724,20724,cdb_12m,email,random_uniform_v0,1
20725,20725,cdb_24m,call,random_uniform_v0,1
20726,20726,taxa_promocional,sms,random_uniform_v0,1
20727,20727,poupanca_programada,sms,random_uniform_v0,1
20728,20728,taxa_promocional,sms,random_uniform_v0,1
20729,20729,poupanca_programada,sms,random_uniform_v0,1
20730,20730,taxa_promocional,sms,random_uniform_v0,1
20731,20731,taxa_promocional,sms,random_uniform_v0,0
20732,20732,fundo_liquidez_diaria,email,random_uniform_v0,1
20733,20733,poupanca_programada,sms,random_uniform_v0,1
20734,20734,fundo_liquidez_diaria,email,random_uniform_v0,1
20735,20735,reserva_emergencia,push,random_uniform_v0,1
20736,20736,reserva_emergencia,push,random_uniform_v0,0
20737,20737,cdb_12m,email,random_uniform_v0,0
20738,20738,poupanca_programada,sms,random_uniform_v0,1
20739,20739,reserva_emergencia,push,random_uniform_v0,0
20740,20740,taxa_promocional,sms,random_uniform_v0,0
20741,20741,poupanca_programada,sms,random_uniform_v0,1
20742,20742,fundo_liquidez_diaria,email,random_uniform_v0,0
20743,20743,reserva_emergencia,push,random_uniform_v0,1
20744,20744,fundo_liquidez_diaria,email,random_uniform_v0,0
20745,20745,fundo_liquidez_diaria,email,random_uniform_v0,0
20746,20746,fundo_liquidez_diaria,email,random_uniform_v0,0
20747,20747,poupanca_programada,sms,random_uniform_v0,1
20748,20748,poupanca_programada,sms,random_uniform_v0,1
20749,20749,reserva_emergencia,push,random_uniform_v0,1
20750,20750,reserva_emergencia,push,random_uniform_v0,0
20751,20751,cdb_12m,email,random_uniform_v0,0
20752,20752,taxa_promocional,sms,random_uniform_v0,1
20753,20753,fundo_liquidez_diaria,email,random_uniform_v0,1
20754,20754,cdb_12m,email,random_uniform_v0,0
20755,20755,cdb_24m,call,random_uniform_v0,1
20756,20756,cdb_12m,email,random_uniform_v0,0
20757,20757,fundo_liquidez_diaria,email,random_uniform_v0,1
20758,20758,taxa_promocional,sms,random_uniform_v0,1
20759,20759,poupanca_programada,sms,random_uniform_v0,1
20760,20760,taxa_promocional,sms,random_uniform_v0,1
20761,20761,fundo_liquidez_diaria,email,random_uniform_v0,1
20762,20762,reserva_emergencia,push,random_uniform_v0,1
20763,20763,fundo_liquidez_diaria,email,random_uniform_v0,0
20764,20764,reserva_emergencia,push,random_uniform_v0,1
20765,20765,reserva_emergencia,push,random_uniform_v0,0
20766,20766,fundo_liquidez_diaria,email,random_uniform_v0,0
20767,20767,cdb_24m,call,random_uniform_v0,1
20768,20768,taxa_promocional,sms,random_uniform_v0,1
20769,20769,fundo_liquidez_diaria,email,random_uniform_v0,1
20770,20770,taxa_promocional,sms,random_uniform_v0,0
20771,20771,reserva_emergencia,push,random_uniform_v0,1
20772,20772,cdb_24m,call,random_uniform_v0,1
20773,20773,reserva_emergencia,push,random_uniform_v0,0
20774,20774,taxa_promocional,sms,random_uniform_v0,1
20775,20775,cdb_12m,email,random_uniform_v0,0
20776,20776,cdb_24m,call,random_uniform_v0,0
20777,20777,cdb_12m,email,random_uniform_v0,0
20778,20778,cdb_24m,call,random_uniform_v0,1
20779,20779,poupanca_programada,sms,random_uniform_v0,0
20780,20780,fundo_liquidez_diaria,email,random_uniform_v0,0
20781,20781,cdb_12m,email,random_uniform_v0,1
20782,20782,fundo_liquidez_diaria,email,random_uniform_v0,0
20783,20783,cdb_12m,email,random_uniform_v0,0
20784,20784,cdb_24m,call,random_uniform_v0,1
20785,20785,fundo_liquidez_diaria,email,random_uniform_v0,1
20786,20786,cdb_12m,email,random_uniform_v0,0
20787,20787,cdb_12m,email,random_uniform_v0,0
20788,20788,cdb_12m,email,random_uniform_v0,1
20789,20789,fundo_liquidez_diaria,email,random_uniform_v0,1
20790,20790,poupanca_programada,sms,random_uniform_v0,1
20791,20791,fundo_liquidez_diaria,email,random_uniform_v0,1
20792,20792,cdb_12m,email,random_uniform_v0,1
20793,20793,taxa_promocional,sms,random_uniform_v0,0
20794,20794,cdb_12m,email,random_uniform_v0,0
20795,20795,cdb_24m,call,random_uniform_v0,1
20796,20796,poupanca_programada,sms,random_uniform_v0,0
20797,20797,poupanca_programada,sms,random_uniform_v0,0
20798,20798,poupanca_programada,sms,random_uniform_v0,1
20799,20799,cdb_12m,email,random_uniform_v0,0
20800,20800,fundo_liquidez_diaria,email,random_uniform_v0,0
20801,20801,cdb_12m,email,random_uniform_v0,0
20802,20802,poupanca_programada,sms,random_uniform_v0,1
20803,20803,cdb_24m,call,random_uniform_v0,1
20804,20804,taxa_promocional,sms,random_uniform_v0,1
20805,20805,taxa_promocional,sms,random_uniform_v0,1
20806,20806,reserva_emergencia,push,random_uniform_v0,0
20807,20807,taxa_promocional,sms,random_uniform_v0,0
20808,20808,reserva_emergencia,push,random_uniform_v0,0
20809,20809,reserva_emergencia,push,random_uniform_v0,0
20810,20810,taxa_promocional,sms,random_uniform_v0,0
20811,20811,poupanca_programada,sms,random_uniform_v0,1
20812,20812,cdb_12m,email,random_uniform_v0,0
20813,20813,reserva_emergencia,push,random_uniform_v0,0
20814,20814,cdb_12m,email,random_uniform_v0,0
20815,20815,reserva_emergencia,push,random_uniform_v0,0
20816,20816,cdb_12m,email,random_uniform_v0,0
20817,20817,cdb_24m,call,random_uniform_v0,1
20818,20818,poupanca_programada,sms,random_uniform_v0,1
20819,20819,taxa_promocional,sms,random_uniform_v0,0
20820,20820,taxa_promocional,sms,random_uniform_v0,0
20821,20821,cdb_24m,call,random_uniform_v0,1
20822,20822,taxa_promocional,sms,random_uniform_v0,1
20823,20823,taxa_promocional,sms,random_uniform_v0,1
20824,20824,fundo_liquidez_diaria,email,random_uniform_v0,0
20825,20825,poupanca_programada,sms,random_uniform_v0,1
20826,20826,poupanca_programada,sms,random_uniform_v0,1
20827,20827,cdb_12m,email,random_uniform_v0,1
20828,20828,reserva_emergencia,push,random_uniform_v0,0
20829,20829,fundo_liquidez_diaria,email,random_uniform_v0,0
20830,20830,cdb_24m,call,random_uniform_v0,0
20831,20831,cdb_12m,email,random_uniform_v0,0
20832,20832,fundo_liquidez_diaria,email,random_uniform_v0,0
20833,20833,cdb_24m,call,random_uniform_v0,0
20834,20834,fundo_liquidez_diaria,email,random_uniform_v0,0
20835,20835,fundo_liquidez_diaria,email,random_uniform_v0,0
20836,20836,reserva_emergencia,push,random_uniform_v0,0
20837,20837,cdb_24m,call,random_uniform_v0,1
20838,20838,reserva_emergencia,push,random_uniform_v0,0
20839,20839,fundo_liquidez_diaria,email,random_uniform_v0,0
20840,20840,reserva_emergencia,push,random_uniform_v0,1
20841,20841,fundo_liquidez_diaria,email,random_uniform_v0,1
20842,20842,cdb_12m,email,random_uniform_v0,1
20843,20843,taxa_promocional,sms,random_uniform_v0,1
20844,20844,reserva_emergencia,push,random_uniform_v0,0
20845,20845,cdb_12m,email,random_uniform_v0,0
20846,20846,taxa_promocional,sms,random_uniform_v0,1
20847,20847,cdb_12m,email,random_uniform_v0,0
20848,20848,taxa_promocional,sms,random_uniform_v0,0
20849,20849,cdb_12m,email,random_uniform_v0,0
20850,20850,cdb_24m,call,random_uniform_v0,0
20851,20851,reserva_emergencia,push,random_uniform_v0,0
20852,20852,fundo_liquidez_diaria,email,random_uniform_v0,1
20853,20853,cdb_12m,email,random_uniform_v0,1
20854,20854,cdb_12m,email,random_uniform_v0,0
20855,20855,poupanca_programada,sms,random_uniform_v0,1
20856,20856,reserva_emergencia,push,random_uniform_v0,0
20857,20857,taxa_promocional,sms,random_uniform_v0,1
20858,20858,taxa_promocional,sms,random_uniform_v0,0
20859,20859,poupanca_programada,sms,random_uniform_v0,0
20860,20860,poupanca_programada,sms,random_uniform_v0,1
20861,20861,poupanca_programada,sms,random_uniform_v0,1
20862,20862,taxa_promocional,sms,random_uniform_v0,1
20863,20863,reserva_emergencia,push,random_uniform_v0,0
20864,20864,cdb_12m,email,random_uniform_v0,1
20865,20865,poupanca_programada,sms,random_uniform_v0,1
20866,20866,fundo_liquidez_diaria,email,random_uniform_v0,1
20867,20867,fundo_liquidez_diaria,email,random_uniform_v0,1
20868,20868,cdb_12m,email,random_uniform_v0,0
20869,20869,cdb_24m,call,random_uniform_v0,1
20870,20870,reserva_emergencia,push,random_uniform_v0,0
20871,20871,taxa_promocional,sms,random_uniform_v0,0
20872,20872,cdb_12m,email,random_uniform_v0,0
20873,20873,cdb_24m,call,random_uniform_v0,0
20874,20874,cdb_12m,email,random_uniform_v0,0
20875,20875,poupanca_programada,sms,random_uniform_v0,1
20876,20876,reserva_emergencia,push,random_uniform_v0,0
20877,20877,taxa_promocional,sms,random_uniform_v0,1
20878,20878,reserva_emergencia,push,random_uniform_v0,0
20879,20879,cdb_24m,call,random_uniform_v0,1
20880,20880,cdb_24m,call,random_uniform_v0,0
20881,20881,reserva_emergencia,push,random_uniform_v0,1
20882,20882,fundo_liquidez_diaria,email,random_uniform_v0,0
20883,20883,taxa_promocional,sms,random_uniform_v0,0
20884,20884,taxa_promocional,sms,random_uniform_v0,1
20885,20885,cdb_12m,email,random_uniform_v0,1
20886,20886,poupanca_programada,sms,random_uniform_v0,0
20887,20887,fundo_liquidez_diaria,email,random_uniform_v0,0
20888,20888,reserva_emergencia,push,random_uniform_v0,0
20889,20889,fundo_liquidez_diaria,email,random_uniform_v0,1
20890,20890,fundo_liquidez_diaria,email,random_uniform_v0,0
20891,20891,fundo_liquidez_diaria,email,random_uniform_v0,1
20892,20892,reserva_emergencia,push,random_uniform_v0,0
20893,20893,taxa_promocional,sms,random_uniform_v0,1
20894,20894,fundo_liquidez_diaria,email,random_uniform_v0,0
20895,20895,poupanca_programada,sms,random_uniform_v0,0
20896,20896,fundo_liquidez_diaria,email,random_uniform_v0,1
20897,20897,reserva_emergencia,push,random_uniform_v0,0
20898,20898,taxa_promocional,sms,random_uniform_v0,1
20899,20899,cdb_12m,email,random_uniform_v0,0
20900,20900,reserva_emergencia,push,random_uniform_v0,1
20901,20901,taxa_promocional,sms,random_uniform_v0,1
20902,20902,cdb_12m,email,random_uniform_v0,0
20903,20903,taxa_promocional,sms,random_uniform_v0,1
20904,20904,reserva_emergencia,push,random_uniform_v0,0
20905,20905,poupanca_programada,sms,random_uniform_v0,0
20906,20906,taxa_promocional,sms,random_uniform_v0,1
20907,20907,cdb_12m,email,random_uniform_v0,1
20908,20908,cdb_12m,email,random_uniform_v0,0
20909,20909,reserva_emergencia,push,random_uniform_v0,1
20910,20910,cdb_24m,call,random_uniform_v0,0
20911,20911,taxa_promocional,sms,random_uniform_v0,1
20912,20912,cdb_24m,call,random_uniform_v0,0
20913,20913,reserva_emergencia,push,random_uniform_v0,0
20914,20914,cdb_24m,call,random_uniform_v0,0
20915,20915,reserva_emergencia,push,random_uniform_v0,0
20916,20916,fundo_liquidez_diaria,email,random_uniform_v0,0
20917,20917,fundo_liquidez_diaria,email,random_uniform_v0,0
20918,20918,cdb_24m,call,random_uniform_v0,1
20919,20919,poupanca_programada,sms,random_uniform_v0,0
20920,20920,taxa_promocional,sms,random_uniform_v0,0
20921,20921,cdb_12m,email,random_uniform_v0,1
20922,20922,cdb_12m,email,random_uniform_v0,1
20923,20923,cdb_12m,email,random_uniform_v0,1
20924,20924,reserva_emergencia,push,random_uniform_v0,1
20925,20925,poupanca_programada,sms,random_uniform_v0,0
20926,20926,poupanca_programada,sms,random_uniform_v0,1
20927,20927,fundo_liquidez_diaria,email,random_uniform_v0,1
20928,20928,reserva_emergencia,push,random_uniform_v0,1
20929,20929,poupanca_programada,sms,random_uniform_v0,1
20930,20930,cdb_24m,call,random_uniform_v0,1
20931,20931,poupanca_programada,sms,random_uniform_v0,1
20932,20932,cdb_12m,email,random_uniform_v0,0
20933,20933,taxa_promocional,sms,random_uniform_v0,0
20934,20934,poupanca_programada,sms,random_uniform_v0,0
20935,20935,cdb_12m,email,random_uniform_v0,0
20936,20936,cdb_24m,call,random_uniform_v0,1
20937,20937,cdb_12m,email,random_uniform_v0,0
20938,20938,cdb_24m,call,random_uniform_v0,1
20939,20939,poupanca_programada,sms,random_uniform_v0,1
20940,20940,taxa_promocional,sms,random_uniform_v0,1
20941,20941,reserva_emergencia,push,random_uniform_v0,1
20942,20942,poupanca_programada,sms,random_uniform_v0,1
20943,20943,poupanca_programada,sms,random_uniform_v0,0
20944,20944,fundo_liquidez_diaria,email,random_uniform_v0,0
20945,20945,reserva_emergencia,push,random_uniform_v0,0
20946,20946,cdb_12m,email,random_uniform_v0,0
20947,20947,cdb_12m,email,random_uniform_v0,0
20948,20948,cdb_12m,email,random_uniform_v0,0
20949,20949,reserva_emergencia,push,random_uniform_v0,1
20950,20950,fundo_liquidez_diaria,email,random_uniform_v0,1
20951,20951,poupanca_programada,sms,random_uniform_v0,1
20952,20952,taxa_promocional,sms,random_uniform_v0,1
20953,20953,cdb_12m,email,random_uniform_v0,1
20954,20954,fundo_liquidez_diaria,email,random_uniform_v0,1
20955,20955,taxa_promocional,sms,random_uniform_v0,0
20956,20956,cdb_24m,call,random_uniform_v0,1
20957,20957,reserva_emergencia,push,random_uniform_v0,0
20958,20958,cdb_12m,email,random_uniform_v0,1
20959,20959,reserva_emergencia,push,random_uniform_v0,1
20960,20960,reserva_emergencia,push,random_uniform_v0,0
20961,20961,reserva_emergencia,push,random_uniform_v0,0
20962,20962,reserva_emergencia,push,random_uniform_v0,0
20963,20963,cdb_12m,email,random_uniform_v0,1
20964,20964,fundo_liquidez_diaria,email,random_uniform_v0,0
20965,20965,cdb_24m,call,random_uniform_v0,1
20966,20966,cdb_24m,call,random_uniform_v0,0
20967,20967,cdb_12m,email,random_uniform_v0,0
20968,20968,cdb_12m,email,random_uniform_v0,1
20969,20969,poupanca_programada,sms,random_uniform_v0,0
20970,20970,cdb_12m,email,random_uniform_v0,0
20971,20971,taxa_promocional,sms,random_uniform_v0,1
20972,20972,taxa_promocional,sms,random_uniform_v0,1
20973,20973,reserva_emergencia,push,random_uniform_v0,0
20974,20974,taxa_promocional,sms,random_uniform_v0,1
20975,20975,cdb_12m,email,random_uniform_v0,0
20976,20976,cdb_12m,email,random_uniform_v0,1
20977,20977,taxa_promocional,sms,random_uniform_v0,1
20978,20978,reserva_emergencia,push,random_uniform_v0,1
20979,20979,fundo_liquidez_diaria,email,random_uniform_v0,0
20980,20980,poupanca_programada,sms,random_uniform_v0,0
20981,20981,poupanca_programada,sms,random_uniform_v0,0
20982,20982,fundo_liquidez_diaria,email,random_uniform_v0,1
20983,20983,poupanca_programada,sms,random_uniform_v0,1
20984,20984,taxa_promocional,sms,random_uniform_v0,0
20985,20985,poupanca_programada,sms,random_uniform_v0,0
20986,20986,reserva_emergencia,push,random_uniform_v0,0
20987,20987,fundo_liquidez_diaria,email,random_uniform_v0,0
20988,20988,cdb_12m,email,random_uniform_v0,0
20989,20989,poupanca_programada,sms,random_uniform_v0,1
20990,20990,cdb_24m,call,random_uniform_v0,0
20991,20991,fundo_liquidez_diaria,email,random_uniform_v0,0
20992,20992,fundo_liquidez_diaria,email,random_uniform_v0,0
20993,20993,reserva_emergencia,push,random_uniform_v0,0
20994,20994,reserva_emergencia,push,random_uniform_v0,1
20995,20995,cdb_24m,call,random_uniform_v0,0
20996,20996,poupanca_programada,sms,random_uniform_v0,1
20997,20997,reserva_emergencia,push,random_uniform_v0,0
20998,20998,cdb_24m,call,random_uniform_v0,0
20999,20999,cdb_12m,email,random_uniform_v0,0
21000,21000,cdb_24m,call,random_uniform_v0,0
21001,21001,cdb_12m,email,random_uniform_v0,1
21002,21002,fundo_liquidez_diaria,email,random_uniform_v0,0
21003,21003,cdb_12m,email,random_uniform_v0,0
21004,21004,reserva_emergencia,push,random_uniform_v0,0
21005,21005,cdb_12m,email,random_uniform_v0,0
21006,21006,cdb_24m,call,random_uniform_v0,1
21007,21007,cdb_12m,email,random_uniform_v0,1
21008,21008,cdb_24m,call,random_uniform_v0,1
21009,21009,cdb_12m,email,random_uniform_v0,0
21010,21010,poupanca_programada,sms,random_uniform_v0,0
21011,21011,poupanca_programada,sms,random_uniform_v0,1
21012,21012,poupanca_programada,sms,random_uniform_v0,0
21013,21013,cdb_24m,call,random_uniform_v0,0
21014,21014,fundo_liquidez_diaria,email,random_uniform_v0,0
21015,21015,taxa_promocional,sms,random_uniform_v0,0
21016,21016,taxa_promocional,sms,random_uniform_v0,1
21017,21017,cdb_12m,email,random_uniform_v0,0
21018,21018,cdb_24m,call,random_uniform_v0,0
21019,21019,taxa_promocional,sms,random_uniform_v0,0
21020,21020,taxa_promocional,sms,random_uniform_v0,0
21021,21021,cdb_24m,call,random_uniform_v0,1
21022,21022,taxa_promocional,sms,random_uniform_v0,0
21023,21023,reserva_emergencia,push,random_uniform_v0,1
21024,21024,cdb_12m,email,random_uniform_v0,0
21025,21025,fundo_liquidez_diaria,email,random_uniform_v0,0
